player_id,player_slug,first_name,last_name,rank,player_url,profile_picture,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,coach,career_high,career_high_date,prize_money_year,prize_money,titles_year,titles,win_loss_year,win_loss
sq80,akira-santillan,Akira,Santillan,234,/en/players/akira-santillan/sq80/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/santillan_head_ao18.png,AUS,"Brisbane, Australia","Tokyo, Japan",(1997.05.22),1997,05,22,2013,172,78,5,"11""",180,Right-Handed, One-Handed Backhand,Mark Woodforde,198,19.04.29,"$2,600","$301,088",0,0,0-0,0-2
z419,bernabe-zapata-miralles,Bernabe,Zapata Miralles,235,/en/players/bernabe-zapata-miralles/z419/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/zapata_bernabe_2017.png,ESP,"Valencia, Spain","Valencia, Spain",(1997.01.12),1997,01,12,,183,83,6,"0""",183,Right-Handed, Two-Handed Backhand,,232,19.05.13,"$23,400","$124,686",0,0,0-1,1-2
bk19,mathias-bourgue,Mathias,Bourgue,236,/en/players/mathias-bourgue/bk19/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bourgue-m_headshot_lq15.png,FRA,"Avignon, France","Avignon, France",(1994.01.18),1994,01,18,,183,83,6,"2""",188,Right-Handed, Two-Handed Backhand,Olivier Malcor,140,17.04.24,"$39,334","$492,403",0,0,0-0,1-3
u120,kaichi-uchida,Kaichi,Uchida,237,/en/players/kaichi-uchida/u120/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/uchida_kaichi_head19.png,JPN,,,(1994.08.23),1994,08,23,,,,,,,,,,237,19.07.01,"$30,342","$150,004",0,0,0-0,0-0
ki74,nicola-kuhn,Nicola,Kuhn,238,/en/players/nicola-kuhn/ki74/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/kuhn_head_ao19.png,ESP,"Torrevieja, Spain","Innsbruck, Austria",(2000.03.20),2000,03,20,2015,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,Ivan Navarro,196,18.04.16,"$68,905","$178,820",0,0,1-2,2-4
g935,sergio-gutierrez-ferrol,Sergio,Gutierrez-Ferrol,239,/en/players/sergio-gutierrez-ferrol/g935/overview,,ESP,,,(1989.03.05),1989,03,05,,,,,,,Right-Handed, Unknown Backhand,Adolfo Gutierrez-Ferrol,156,18.08.13,"$22,541","$246,586",0,0,0-0,2-2
g725,santiago-giraldo,Santiago,Giraldo,240,/en/players/santiago-giraldo/g725/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/giraldo_headao17.png,COL,"Pereira, Colombia","Pereira, Colombia",(1987.11.27),1987,11,27,2004,166,75,6,"2""",188,Right-Handed, Two-Handed Backhand,Felipe Beron,28,14.09.29,"$48,754","$4,468,446",0,0,2-1,168-202
ch90,yunseong-chung,Yunseong,Chung,241,/en/players/yunseong-chung/ch90/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/chung_y_head17.png,KOR,"Yongin, South Korea","Seoul, South Korea",(1998.03.27),1998,03,27,2017,172,78,5,"10""",178,Right-Handed, Two-Handed Backhand,Jeong-mo Tak,241,19.07.01,"$18,171","$86,722",0,0,0-0,0-0
kh56,zdenek-kolar,Zdenek,Kolar,242,/en/players/zdenek-kolar/kh56/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/kolar_headao17.png,CZE,"Bystrice nad Pernstejnem, CZE","Bystrice nad Pernstejnem, CZE",(1996.10.09),1996,10,09,2014,168,76,6,"1""",185,Right-Handed, Two-Handed Backhand,Zdenek Kolar,208,18.08.27,"$34,371","$254,010",0,0,0-0,0-1
wb08,yosuke-watanuki,Yosuke,Watanuki,243,/en/players/yosuke-watanuki/wb08/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/watanuki_head17.png,JPN,"Saitama, Japan","Saitama, Japan",(1998.04.12),1998,04,12,2016,139,63,5,"11""",180,Right-Handed, Two-Handed Backhand,Yusuke Watanuki,171,19.03.18,"$47,034","$152,770",0,0,0-1,2-3
g676,daniel-gimeno-traver,Daniel,Gimeno-Traver,244,/en/players/daniel-gimeno-traver/g676/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/gimenot_head_16.png,ESP,"Nules, Castellon, Spain","Valencia, Spain",(1985.08.07),1985,08,07,2004,176,80,6,"0""",183,Right-Handed, Two-Handed Backhand,Jorge Montesinos & Sergio Gallego,48,13.03.18,"$33,261","$3,278,713",0,0,0-0,97-173
z254,jurgen-zopp,Jurgen,Zopp,245,/en/players/jurgen-zopp/z254/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/zopp_head-pp18.png,EST,"Tallinn, Estonia","Tallinn, Estonia",(1988.03.29),1988,03,29,2008,194,88,6,"3""",191,Right-Handed, Two-Handed Backhand,Kim Tiilikainen,71,12.09.10,"$22,683","$1,104,305",0,0,0-0,26-39
me64,saketh-myneni,Saketh,Myneni,246,/en/players/saketh-myneni/me64/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/myneni-s_headhsot_getty14.png,IND,"Visakhapatnam, India","Vuyyuru, India",(1987.10.19),1987,10,19,2012,187,85,6,"4""",193,Right-Handed, Two-Handed Backhand,,113,16.04.25,"$3,100","$331,105",0,0,0-0,5-6
kd70,pedja-krstin,Pedja,Krstin,247,/en/players/pedja-krstin/kd70/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/krstin_head_pp19.png,SRB,"Mokrin, Serbia","Mokrin, Serbia",(1994.09.03),1994,09,03,2012,176,80,6,"0""",183,Right-Handed, Two-Handed Backhand,,159,16.05.09,"$48,148","$339,612",0,0,0-1,2-3
bh87,maverick-banes,Maverick,Banes,248,/en/players/maverick-banes/bh87/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/banes_maverick_2017.png,AUS,,,(1992.04.10),1992,04,10,,,,,,,,,,216,18.08.27,"$28,063","$203,774",0,0,0-0,0-0
mn20,daniel-masur,Daniel,Masur,249,/en/players/daniel-masur/mn20/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/masur_headshot_18.png,GER,"Munich, Germany","Bueckeburg, Germany",(1994.11.06),1994,11,06,2013,172,78,6,"0""",183,Right-Handed, Two-Handed Backhand,Elena Masur,203,17.06.19,"$16,300","$220,069",0,0,0-0,1-4
sj22,gleb-sakharov,Gleb,Sakharov,250,/en/players/gleb-sakharov/sj22/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/sakharov_gleb_2017.png,FRA,"Nantes, France","Tashkent, Uzbekistan",(1988.06.10),1988,06,10,2005,176,80,6,"1""",185,Right-Handed, Two-Handed Backhand,Stéphane Plot,153,18.01.08,"$59,805","$338,271",0,0,0-1,1-3
pe02,danilo-petrovic,Danilo,Petrovic,251,/en/players/danilo-petrovic/pe02/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/petrovic_danilo_head_pp2019.png,SRB,"Belgrade,Serbia","Belgrade, Serbia",(1992.01.24),1992,01,24,,190,86,6,"8""",203,Right-Handed, Two-Handed Backhand,"Alessandro Arena, Slobodan Vojinovic, Damjan Divjak",220,18.07.16,"$19,102","$226,004",0,0,0-0,0-0
lc11,tristan-lamasine,Tristan,Lamasine,252,/en/players/tristan-lamasine/lc11/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lamasine-tristan-16.png,FRA,"Choisy-le-Roi, France","Thiais, France",(1993.03.05),1993,03,05,2010,152,69,6,"0""",183,Right-Handed, Two-Handed Backhand,Alois Beust,181,15.08.03,"$21,713","$411,285",0,0,1-1,2-5
mi01,hiroki-moriya,Hiroki,Moriya,253,/en/players/hiroki-moriya/mi01/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/moriya_hiroki_2018.png,JPN,"Tokyo, Japan","Tokyo, Japan",(1990.10.16),1990,10,16,,143,65,5,"6""",168,Right-Handed, Two-Handed Backhand,Oscar Hernandez,238,19.06.17,"$4,110","$730,004",0,0,0-0,0-2
k834,blaz-kavcic,Blaz,Kavcic,254,/en/players/blaz-kavcic/k834/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kavcic-b_headshot_lq15.png,SLO,"Dubai, UAE","Ljubljana, Slovenia",(1987.03.05),1987,03,05,2005,172,78,6,"2""",188,Right-Handed, Two-Handed Backhand,,68,12.08.06,,"$1,854,855",0,0,0-0,57-88
kb92,kevin-krawietz,Kevin,Krawietz,255,/en/players/kevin-krawietz/kb92/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/krawietz_head_pp18.png,GER,"Coburg, Germany","Coburg, Germany",(1992.01.24),1992,01,24,2010,183,83,6,"3""",191,Right-Handed, Two-Handed Backhand,Klaus Langenbach,21,19.06.10,"$399,074","$717,521",2,2,17-9,20-24
ab71,jc-aragone,JC,Aragone,256,/en/players/jc-aragone/ab71/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/aragone_head_pp2019.png,USA,"Yorba Linda, CA, USA","Buenos Aires, Argentina",(1995.06.28),1995,06,28,2017,175,79,5,"10""",178,Right-Handed, Two-Handed Backhand,Franco Davin,183,19.05.06,"$7,623","$196,589",0,0,0-0,0-0
o482,goncalo-oliveira,Goncalo,Oliveira,257,/en/players/goncalo-oliveira/o482/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/oliveira_goncalo_lq18.png,POR,"Alvor, Portugal","Porto, Portugal",(1995.02.17),1995,02,17,2012,174,79,6,"1""",185,Left-Handed, Two-Handed Backhand,Abilio Oliveira,194,17.12.25,"$23,466","$257,234",0,0,0-0,0-0
bd20,thomaz-bellucci,Thomaz,Bellucci,258,/en/players/thomaz-bellucci/bd20/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/bellucci_head_pp19.png,BRA,"Sao Paulo, Brazil","Tiete, Brazil",(1987.12.30),1987,12,30,2005,181,82,6,"2""",188,Left-Handed, Two-Handed Backhand,"Thiago Alves, German Lopez",21,10.07.26,"$25,391","$5,333,776",0,4,0-0,200-216
v490,matteo-viola,Matteo,Viola,259,/en/players/matteo-viola/v490/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/viola-m_headshot_lq.png,ITA,"Marghera-Venice, Italy","Mestre-Venice, Italy",(1987.07.07),1987,07,07,2004,176,80,6,"1""",185,Right-Handed, Two-Handed Backhand,Andrea Mantegazza,118,13.03.18,"$25,029","$640,563",0,0,0-0,4-12
pf65,filip-peliwo,Filip,Peliwo,260,/en/players/filip-peliwo/pf65/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/peliwo_head_pp19.png,CAN,"Vancouver & Montreal, Canada","North Vancouver, Canada",(1994.01.30),1994,01,30,2013,158,72,5,"11""",180,Right-Handed, Two-Handed Backhand,Frederic Niemeyer,161,18.05.21,"$18,129","$293,106",0,0,0-0,2-6
i236,uladzimir-ignatik,Uladzimir,Ignatik,261,/en/players/uladzimir-ignatik/i236/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ignatik-u_headshot_lq12.png,BLR,"Belarus, Slovakia","Minsk, Belarus",(1990.07.14),1990,07,14,2007,181,82,6,"0""",183,Right-Handed, Unknown Backhand,,129,17.06.19,"$29,741","$668,482",0,0,0-0,13-16
q948,gianluigi-quinzi,Gianluigi,Quinzi,262,/en/players/gianluigi-quinzi/q948/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/quinzi_head_pp17.png,ITA,"Bradenton Florida, USA","Cittadella, Italy",(1996.02.01),1996,02,01,2010,185,84,6,"3""",191,Left-Handed, Two-Handed Backhand,,142,19.04.15,"$43,675","$265,491",0,0,0-0,1-4
hh06,marc-andrea-huesler,Marc-Andrea,Huesler,263,/en/players/marc-andrea-huesler/hh06/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/huesler_marc_headpp19.png,SUI,"Zurich, Switzerland","Zurich, Switzerland",(1996.06.24),1996,06,24,2016,194,88,6,"5""",196,Left-Handed, Two-Handed Backhand,"Jurg Huesler, Roman Valent",153,19.06.17,"$6,247","$99,946",0,0,0-1,2-5
ph71,max-purcell,Max,Purcell,264,/en/players/max-purcell/ph71/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/purcell_max_head_pp18.png,AUS,"Sydney, Australia","Sydney, Australia",(1998.04.03),1998,04,03,,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,,208,18.06.18,"$35,492","$241,965",0,0,0-0,0-1
d776,thiemo-de-bakker,Thiemo,de Bakker,265,/en/players/thiemo-de-bakker/d776/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/debakker-t_headshot_getty11.png,NED,"Gravenzande, The Netherlands","The Hague, The Netherlands",(1988.09.19),1988,09,19,,182,83,6,"4""",193,Right-Handed, Two-Handed Backhand,Remko de Rijke and Huib Troost,40,10.07.19,"$28,024","$1,813,608",0,0,0-1,70-94
k839,tobias-kamke,Tobias,Kamke,266,/en/players/tobias-kamke/k839/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/kamke_tobias_head19.png,GER,"Hamburg, Germany","Lubeck, Germany",(1986.05.21),1986,05,21,2004,168,76,5,"10""",178,Right-Handed, Two-Handed Backhand,"Julian Reister, Ralph Grambow",64,11.01.31,"$28,170","$2,311,249",0,0,0-0,63-102
mn70,joao-menezes,Joao,Menezes,267,/en/players/joao-menezes/mn70/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/menezes_joao_head19.png,BRA,"Uberaba, Brazil","Uberaba, Brazil",(1996.12.17),1996,12,17,,178,81,6,"1""",185,Right-Handed, Two-Handed Backhand,Patricio Arnold,266,19.06.24,"$19,572","$70,681",0,0,0-0,0-0
ac84,collin-altamirano,Collin,Altamirano,268,/en/players/collin-altamirano/ac84/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/altamirano_colin_head_pp18.png,USA,"Sacramento, CA, USA","Sacramento, CA, USA",(1995.12.07),1995,12,07,2017,187,85,6,"2""",188,Right-Handed, Two-Handed Backhand,Joseph Gilbert/Thom Billadeau/Jimmy Roberts,267,19.06.24,"$12,324","$153,743",0,0,0-0,0-2
v824,mario-vilella-martinez,Mario,Vilella Martinez,269,/en/players/mario-vilella-martinez/v824/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/vilella-martinez_mario_head_pp2019.png,ESP,"Elche , Spain","Elche, Spain",(1995.07.03),1995,07,03,,163,74,5,"10""",178,Right-Handed, Two-Handed Backhand,Jesús Hidalgo Sanchez,214,18.11.19,"$15,456","$120,979",0,0,0-0,0-0
w09g,j.j.-wolf,J.J.,Wolf,270,/en/players/j.j.-wolf/w09g/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/wolf_jeffreyjohn_2018.png,USA,"Cincinnati, OH","Cincinnati, OH",(1998.12.21),1998,12,21,,175,79,6,"0""",183,Right-Handed, Two-Handed Backhand,David Kass,268,19.05.20,"$16,920","$53,702",0,0,0-0,0-0
r09x,jurij-rodionov,Jurij,Rodionov,271,/en/players/jurij-rodionov/r09x/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/rodionov_head17.png,AUT,"Matzen, Austria","Nuremberg, Germany",(1999.05.16),1999,05,16,2017,190,86,6,"3""",191,Left-Handed, Two-Handed Backhand,"Martin Gattringer, Andreas Berenz",187,19.05.20,"$41,535","$100,404",0,0,0-3,0-4
i306,cem-ilkel,Cem,Ilkel,272,/en/players/cem-ilkel/i306/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ilkel_cam_2017.png,TUR,"Istanbul, Turkey","Istanbul, Turkey",(1995.08.21),1995,08,21,2013,187,85,6,"1""",185,Right-Handed, Two-Handed Backhand,Gavin Hopper,207,18.11.19,"$47,415","$273,490",0,0,0-2,4-18
h896,jose-hernandez-fernandez,Jose,Hernandez-Fernandez,273,/en/players/jose-hernandez-fernandez/h896/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/hernandez-fernandez_head_pp16.png,DOM,Santo Domingo,Santo Domingo,(1990.03.13),1990,03,13,,170,77,6,"0""",183,Right-Handed, Two-Handed Backhand,Leonardo Olguin,179,15.08.03,"$13,114","$219,390",0,0,0-0,13-15
se73,yuichi-sugita,Yuichi,Sugita,274,/en/players/yuichi-sugita/se73/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/sugita_head_ao18.png,JPN,"Tokyo, Japan","Sendai, Japan",(1988.09.18),1988,09,18,2006,159,72,5,"9""",175,Right-Handed, Two-Handed Backhand,Braen Aneiros,36,17.10.09,"$36,898","$2,246,364",0,1,0-0,47-74
k09f,pavel-kotov,Pavel,Kotov,275,/en/players/pavel-kotov/k09f/overview,,RUS,Russia,"Moscow, Russia",(1998.11.18),1998,11,18,,189,86,6,"3""",191,Right-Handed, Two-Handed Backhand,,272,19.06.24,"$11,049","$43,185",0,0,0-0,0-0
mp83,gian-marco-moroni,Gian Marco,Moroni,276,/en/players/gian-marco-moroni/mp83/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/moroni_head_ao19.png,ITA,Guidonia Montecelio,"Rome, Italy",(1998.02.13),1998,02,13,,187,85,6,"1""",185,Right-Handed, One-Handed Backhand,Oscar Burrieza Lopez,212,18.08.27,"$26,963","$88,502",0,0,0-0,0-0
bv27,ulises-blanch,Ulises,Blanch,277,/en/players/ulises-blanch/bv27/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/blanch_head_pp19.png,USA,"Orlando, FL, USA","San Juan, Puerto Rico",(1998.03.25),1998,03,25,2016,172,78,6,"2""",188,Right-Handed, Two-Handed Backhand,"Daniel Garcia, Rodrigo Alvarez",423,19.05.20,"$1,667","$58,251",0,0,0-0,0-0
e873,ernesto-escobedo,Ernesto,Escobedo,278,/en/players/ernesto-escobedo/e873/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/escobedo_head_ao19.png,USA,"West Covina, CA, USA","Los Angeles, CA, USA",(1996.07.04),1996,07,04,2014,180,82,6,"1""",185,Right-Handed, Two-Handed Backhand,Peter Lucassen,67,17.07.17,"$25,259","$758,691",0,0,0-0,14-27
tc95,johan-tatlot,Johan,Tatlot,279,/en/players/johan-tatlot/tc95/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/tatlot_head_pp18.png,FRA,"Paris, France","Schoelcher, France",(1996.03.26),1996,03,26,,176,80,5,"11""",180,Right-Handed, Two-Handed Backhand,Gary Lugassy,226,18.09.17,"$23,374","$128,304",0,0,0-0,0-0
mp13,sasi-kumar-mukund,Sasi Kumar,Mukund,280,/en/players/sasi-kumar-mukund/mp13/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/mukund_sasikumar_2017.png,IND,"Hyderabad, India","Chennai, India",(1997.01.14),1997,01,14,,173,78,6,"1""",185,Right-Handed, Two-Handed Backhand,Martin Spottel,264,19.04.01,"$16,588","$85,778",0,0,0-0,0-0
bs86,marcelo-tomas-barrios-vera,Marcelo Tomas,Barrios Vera,281,/en/players/marcelo-tomas-barrios-vera/bs86/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/barrios-vera_marcelo-tomas_2016.png,CHI,Santiago,Chillan,(1997.12.10),1997,12,10,,183,83,,,,Right-Handed, Two-Handed Backhand,Guillermo,280,19.06.17,"$13,129","$63,410",0,0,0-0,1-0
o340,roberto-ortega-olmedo,Roberto,Ortega-Olmedo,282,/en/players/roberto-ortega-olmedo/o340/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ortega-olmedo_roberto_2017.png,ESP,"Getafe, Madrid",Madrid,(1991.04.30),1991,04,30,,154,70,5,"6""",168,Right-Handed, One-Handed Backhand,Ruben Ramirez,257,14.10.27,"$19,035","$222,497",0,0,0-0,0-1
d750,kenny-de-schepper,Kenny,De Schepper,283,/en/players/kenny-de-schepper/d750/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/deschepper_head_pp_16.png,FRA,"Toulouse, France","Bordeaux, France",(1987.05.29),1987,05,29,2010,215,98,6,"8""",203,Left-Handed, One-Handed Backhand,Henri Fabrega,62,14.04.07,"$20,819","$1,622,571",0,0,0-0,26-61
w857,tung-lin-wu,Tung-Lin,Wu,284,/en/players/tung-lin-wu/w857/overview,www.atptour.com/-/media/tennis/wu-tung-lin_headshot_lq.png,TPE,Chinese Taipei,"Taichung, Taiwan",(1998.05.12),1998,05,12,,165,75,6,"2""",188,Right-Handed, Two-Handed Backhand,,271,19.05.20,"$19,330","$60,163",0,0,0-0,1-1
a853,marcelo-arevalo,Marcelo,Arevalo,285,/en/players/marcelo-arevalo/a853/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/arevelo_head_ao19.png,ESA,"Sonsonate, El Salvador","Sonsonate, El Salvador",(1990.10.17),1990,10,17,2012,190,86,6,"3""",191,Right-Handed, Two-Handed Backhand,Rafael Arevalo,139,18.07.02,"$41,382","$563,031",0,0,2-1,24-20
ch12,jan-choinski,Jan,Choinski,286,/en/players/jan-choinski/ch12/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/choinski-jan-15.png,GBR,Germany,"Koblenz, Germany",(1996.06.10),1996,06,10,,176,80,6,"5""",196,Right-Handed, Two-Handed Backhand,Andrzej Choinski,234,18.04.16,"$10,532","$122,106",0,0,0-0,0-1
mp20,alexandre-muller,Alexandre,Muller,287,/en/players/alexandre-muller/mp20/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/muller_alexandre_2016.png,FRA,France,"Poissy, France",(1997.02.01),1997,02,01,,160,73,5,"11""",180,Right-Handed, Two-Handed Backhand,Romain Bazire / Sophie de Taxi,287,19.07.01,"$63,387","$212,100",0,0,0-1,0-2
t742,janko-tipsarevic,Janko,Tipsarevic,288,/en/players/janko-tipsarevic/t742/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/tipsarevic_head_ao19.png,SRB,"Belgrade, Serbia","Belgrade, Serbia",(1984.06.22),1984,06,22,2002,176,80,5,"11""",180,Right-Handed, Two-Handed Backhand,"Dirk Hordorff, Rainer Schuettler",8,12.04.02,"$166,992","$8,401,096",0,4,4-6,285-252
bm95,benjamin-bonzi,Benjamin,Bonzi,289,/en/players/benjamin-bonzi/bm95/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/bonzi_benjamin_head2018.png,FRA,"Anduze, France","Nimes, France",(1996.06.09),1996,06,09,2015,168,76,6,"1""",185,Right-Handed, Two-Handed Backhand,Cesar Coulon,176,17.10.16,"$13,181","$312,831",0,0,0-0,1-2
sp80,nino-serdarusic,Nino,Serdarusic,290,/en/players/nino-serdarusic/sp80/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/serdarusic_nino_2018.png,CRO,"Zagreb, Croatia","Zagreb, Croatia",(1996.12.13),1996,12,13,2014,187,85,6,"3""",191,Right-Handed, Two-Handed Backhand,"Tomislav Serdarusic, Filip Serdarusic",192,18.08.06,"$25,878","$177,480",0,0,0-0,0-2
bi23,liam-broady,Liam,Broady,291,/en/players/liam-broady/bi23/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/broady_liam_head18.png,GBR,"Stockport, England","Stockport, England",(1994.01.04),1994,01,04,2014,172,78,6,"0""",183,Left-Handed, Two-Handed Backhand,David Sammel,217,18.08.06,"$3,248","$540,033",0,0,0-0,1-3
sx50,roman-safiullin,Roman,Safiullin,292,/en/players/roman-safiullin/sx50/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/safiullin_roman_head_pp18.png,RUS,"Podolsk, Russia","Podolsk, Russia",(1997.08.07),1997,08,07,2015,165,75,6,"0""",183,Right-Handed, Two-Handed Backhand,Bril Mikhail,242,18.11.19,"$22,426","$119,563",0,0,0-0,0-1
v832,aleksandar-vukic,Aleksandar,Vukic,293,/en/players/aleksandar-vukic/v832/overview,,AUS,"Sydney, Australia","Sydney, Australia",(1996.04.06),1996,04,06,,185,84,6,"2""",188,Right-Handed, Two-Handed Backhand,,291,19.06.24,"$22,960","$69,150",0,0,0-0,0-1
kb37,evan-king,Evan,King,294,/en/players/evan-king/kb37/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/king_evan_head_pp18.png,USA,"Chicago, IL, USA","Chicago, IL, USA",(1992.03.25),1992,03,25,2013,175,79,6,"1""",185,Left-Handed, Two-Handed Backhand,Sean Maymi,185,18.04.23,"$15,975","$348,631",0,0,0-0,1-4
ga71,laurynas-grigelis,Laurynas,Grigelis,295,/en/players/laurynas-grigelis/ga71/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/grigelis_laurynas_2018.png,LTU,Castelli Calepio,"Klaipeda, Lithuania",(1991.08.14),1991,08,14,,171,78,6,"0""",183,Right-Handed, Two-Handed Backhand,Fabio Gorietti & Federico Torresi,132,12.11.12,"$3,503","$327,684",0,0,0-1,8-10
